user_id,total_debt,avg_monthly_spending,total_balance,income,age,gender,credit_score,dependents,loan_amount
9280,33032.24,2051.7,186717.77,110857.5,72,Non-Binary,723,5,125695.35
9281,16350.54,2309.7,30514.38,86474.97,39,Non-Binary,472,0,65789.64
9282,28538.15,1540.88,32957.22,82398.92,54,Male,677,2,88606.43
9283,21834.75,2542.69,126943.49,94501.11,53,Non-Binary,579,1,99526.81
9284,32978.89,1303.28,105600.44,92268.34,76,Female,553,4,57273.95
9285,41502.51,2276.76,44165.93,90603.95,80,Female,626,5,61118.47
9286,31793.95,2203.38,74668.85,88416.82,70,Female,613,3,67669.91
9287,16277.13,1690.42,41626.67,91279.21,49,Male,520,5,63001.9
9288,5840.18,2562.71,59475.78,73110.44,33,Male,567,4,68579.05
9289,4851.34,1698.57,85690.26,103893.17,24,Male,665,0,197183.37
9290,13248.48,2539.46,100924.6,69988.68,79,Non-Binary,564,1,73535.54
9291,35647.26,1647.27,66326.35,74088.68,64,Non-Binary,371,0,14887.5
9292,9739.77,3065.14,1119.18,47347.25,36,Male,700,2,65642.51
9293,24614.59,2034.77,23661.99,57270.02,53,Male,738,1,70216.04
9294,32232.95,1647.24,106422.78,117260.51,22,Female,750,5,146093.28
9295,26454.03,1299.21,90202.84,89781.76,68,Female,596,0,102245.97
9296,6711.62,2367.94,36679.53,83006.42,50,Non-Binary,579,3,81274.86
9297,17712.38,2316.18,0.0,70244.79,72,Non-Binary,589,0,82810.58
9298,31148.7,2116.25,53309.12,88077.22,37,Non-Binary,648,1,97255.22
9299,3565.35,1443.18,10263.65,43299.26,56,Female,551,2,43519.56
9300,31220.05,2693.19,90118.82,80187.44,35,Female,610,2,66240.05
9301,11237.11,2501.82,45333.95,87778.62,73,Non-Binary,829,2,176685.93
9302,9586.26,1893.82,34331.48,55940.48,60,Female,484,4,32566.07
9303,13302.32,2115.73,40796.2,52540.99,42,Female,649,2,59757.31
9304,18992.83,2668.17,53758.58,106277.77,61,Non-Binary,568,4,89316.48
9305,12405.68,2947.98,31758.37,87474.23,37,Female,597,2,97289.02
9306,24445.63,617.29,65230.31,83937.9,32,Male,704,1,117989.97
9307,3257.44,2170.02,26503.51,43245.33,30,Male,700,1,78521.82
9308,13701.96,2282.1,76096.07,117564.76,65,Male,594,2,133246.68
9309,41338.61,1827.84,203089.27,118526.16,53,Female,807,1,192113.66
9310,55043.11,1846.72,152964.97,138552.17,32,Female,685,1,157832.87
9311,2431.39,2466.88,67004.94,73416.79,78,Male,677,2,116777.49
9312,10480.43,2779.0,26268.75,77970.41,55,Non-Binary,850,1,182223.31
9313,6668.59,2832.67,83110.24,71439.15,66,Non-Binary,460,4,39568.98
9314,6223.07,948.86,120367.03,69758.22,62,Male,518,4,52884.42
9315,15391.03,1578.4,39986.81,60820.88,29,Female,622,5,55854.25
9316,519.7,1919.87,86586.21,69819.41,72,Female,570,2,81647.67
9317,38032.99,1764.35,63756.36,77235.01,38,Non-Binary,536,5,35325.03
9318,10017.54,1815.67,33578.95,83551.35,32,Non-Binary,545,1,88441.26
9319,26809.24,2905.13,82886.26,80194.24,36,Male,746,5,90910.37
9320,4996.23,1805.24,112721.11,132504.66,33,Female,850,2,306020.32
9321,3048.97,1687.89,28975.93,78494.24,18,Male,631,3,95349.15
9322,16806.62,1545.32,30952.92,63666.18,65,Male,850,4,98405.63
9323,5805.43,2185.2,30911.47,54867.51,78,Non-Binary,590,1,69846.71
9324,28237.2,1812.46,20598.12,63081.04,23,Male,431,4,17428.48
9325,42578.88,2511.52,93749.49,116688.91,74,Male,657,0,144313.15
9326,10430.87,679.83,49590.09,74015.68,57,Non-Binary,532,5,56324.71
9327,6316.65,987.66,46740.53,62167.72,48,Male,671,5,79115.72
9328,28237.08,2691.71,45565.03,57442.73,21,Male,609,3,34457.94
9329,31398.33,2411.36,111809.8,87548.38,52,Non-Binary,618,4,68176.81
9330,14864.33,1664.21,68800.49,95458.08,47,Male,651,0,154300.7
9331,190.37,2663.87,69575.16,64313.9,54,Male,709,1,128748.4
9332,26869.14,1253.13,117696.94,100889.77,28,Female,640,0,137275.12
9333,4994.57,730.29,24100.75,77885.27,33,Non-Binary,738,5,121899.86
9334,2987.85,1943.9,65811.34,65609.97,62,Male,569,3,64318.66
9335,4635.83,2212.32,38181.92,41296.39,27,Female,707,4,56970.68
9336,9453.54,1569.11,55866.46,60783.9,21,Female,633,5,65264.42
9337,34630.61,2059.41,64859.43,101217.32,68,Male,724,3,107798.38
9338,40688.6,1860.54,88077.83,93876.17,59,Male,612,1,81464.68
9339,53041.76,1441.92,166535.45,114419.88,48,Female,533,0,78006.6
9340,4902.11,2450.3,36362.66,70177.84,72,Non-Binary,550,1,80111.21
9341,21597.94,1671.01,101269.92,80603.77,68,Male,695,1,114418.19
9342,14584.64,1359.34,128531.38,110473.49,29,Female,636,1,158164.52
9343,9521.77,2465.41,58747.08,73440.42,75,Non-Binary,645,2,96226.82
9344,5917.33,1710.62,48572.96,41600.82,32,Male,768,3,63763.41
9345,28601.2,1578.92,22865.34,105608.54,23,Non-Binary,747,0,187758.56
9346,32853.01,2194.1,0.0,95753.87,39,Non-Binary,695,4,94866.45
9347,21185.86,2311.07,73519.52,77188.43,24,Non-Binary,651,1,96497.99
9348,31220.54,2310.81,0.0,92595.99,78,Male,848,0,183457.81
9349,9860.82,2010.41,60207.5,78418.59,60,Non-Binary,615,3,82456.45
9350,31413.99,1621.8,122263.24,85994.44,66,Female,437,2,32629.4
9351,32173.54,1888.26,38074.26,72297.23,73,Male,582,3,43202.75
9352,8022.96,2166.32,163357.82,99942.25,30,Male,684,2,154023.44
9353,21296.57,1643.55,25930.59,57391.8,67,Non-Binary,735,4,59951.51
9354,32316.69,2195.17,13031.12,104966.42,73,Male,492,1,68475.96
9355,8393.63,2197.41,96811.89,81752.59,61,Male,804,4,141169.51
9356,22906.02,1871.49,83856.12,90997.35,57,Male,754,3,118033.66
9357,31274.54,2533.18,129823.03,107597.46,71,Female,616,3,92087.42
9358,24255.77,1071.64,55284.73,56068.73,59,Male,631,2,45950.11
9359,12426.54,2544.74,92380.41,46600.99,79,Female,651,3,45800.33
9360,3874.36,1768.2,73417.03,94766.04,22,Non-Binary,692,2,155474.42
9361,8001.94,1526.71,89991.56,81495.63,56,Male,582,5,79132.77
9362,15457.45,1689.55,72539.31,106402.49,20,Female,727,3,148273.72
9363,35862.7,1556.93,0.0,85100.64,69,Male,639,4,63732.34
9364,8390.64,1542.54,37063.41,54257.77,77,Female,570,3,47285.0
9365,1445.43,2168.0,82838.72,91931.75,55,Non-Binary,688,1,172351.79
9366,19930.19,2220.13,41421.62,157574.61,75,Non-Binary,628,0,246258.61
9367,2513.65,2279.73,0.0,94444.86,43,Female,850,4,193055.6
9368,744.22,1445.78,8810.18,93745.02,69,Female,668,4,130674.59
9369,2542.41,1811.01,38105.32,43414.88,24,Male,567,0,59525.26
9370,16268.72,1745.44,14060.9,139508.59,36,Female,602,1,182708.88
9371,41087.58,1672.46,162244.5,100152.7,70,Non-Binary,547,4,55704.16
9372,18133.61,1627.67,65362.08,56393.3,51,Non-Binary,730,2,71789.69
9373,845.44,1599.99,58476.79,48159.18,63,Female,850,2,113553.02
9374,1785.57,1976.44,132857.66,124517.64,56,Female,742,4,207127.13
9375,40037.31,1976.87,157795.83,112674.84,51,Non-Binary,621,3,89027.63
9376,19806.16,2353.65,6776.86,66747.05,71,Male,581,4,50363.63
9377,4810.64,2013.16,10083.43,55170.34,23,Female,602,4,58069.41
9378,25095.64,2492.25,62648.69,56015.79,32,Male,688,0,65439.23
9379,17158.43,1874.6,85527.38,105558.04,24,Non-Binary,597,4,100245.34
9380,8897.97,1867.94,69052.89,30461.33,70,Female,597,2,27946.49
9381,2751.81,2637.43,6079.55,68672.41,23,Non-Binary,593,2,84282.53
9382,42718.35,3144.92,137187.06,107643.21,49,Non-Binary,717,4,103372.81
9383,22908.37,1266.28,45117.48,60752.74,37,Male,843,1,100880.33
9384,29595.28,1722.63,74572.21,81139.31,31,Male,563,1,66548.5
9385,18860.59,1385.06,51379.88,55148.69,52,Male,619,5,44199.32
9386,28324.61,2188.14,51933.96,78938.52,60,Male,591,3,56237.05
9387,19285.95,1947.43,180292.95,136756.28,29,Male,808,4,227850.0
9388,31885.88,1761.17,63674.09,105650.09,21,Male,596,2,95276.93
9389,28441.4,1874.61,0.0,88448.65,74,Male,682,4,87523.77
9390,18192.44,2255.77,86681.9,86215.86,54,Non-Binary,540,5,62334.38
9391,30570.14,2213.99,72230.21,93768.52,57,Female,812,1,158847.07
9392,42754.49,1841.88,35627.63,89138.49,23,Female,685,4,68185.19
9393,18573.66,500.0,47676.41,67180.3,52,Female,647,0,91999.64
9394,378.91,2233.05,0.0,92863.01,42,Non-Binary,838,5,189979.17
9395,1160.8,2619.59,0.0,94889.31,50,Non-Binary,809,0,260224.46
9396,46063.39,1465.85,0.0,101453.66,66,Female,533,1,63356.92
9397,12738.24,1565.07,55228.38,67343.71,64,Non-Binary,653,4,73598.5
9398,17296.02,2018.79,70964.96,109722.27,74,Non-Binary,808,0,256105.17
9399,23514.46,1827.68,0.0,81781.64,65,Female,702,3,89435.27
9400,3514.13,1743.39,2946.88,53525.19,26,Female,702,1,98694.68
9401,5970.87,1606.18,103777.43,63376.41,29,Male,613,1,88206.37
9402,1711.55,2628.7,20400.09,20000.0,58,Male,687,0,38605.44
9403,22939.15,2245.09,76642.32,85311.14,52,Male,830,5,126218.77
9404,9681.87,1310.52,90662.63,96944.74,48,Non-Binary,678,4,125944.26
9405,44755.37,2754.04,70722.19,91294.75,45,Non-Binary,522,0,56355.55
9406,32201.05,2097.89,83914.85,80201.14,49,Non-Binary,579,2,58438.42
9407,7766.25,2067.79,76462.06,99973.88,63,Male,681,1,172461.94
9408,6263.19,3214.55,106006.08,85614.01,62,Female,519,5,66351.77
9409,23574.02,2282.09,125075.76,62357.97,49,Male,452,4,22509.01
9410,11311.39,1728.63,106340.99,118169.85,79,Male,675,3,153002.02
9411,9830.06,1761.9,0.0,77523.56,60,Female,658,1,118968.47
9412,2125.39,3036.73,46266.55,69098.25,27,Non-Binary,615,1,103564.44
9413,3466.04,1572.53,39225.62,86236.3,47,Female,850,3,173817.63
9414,26382.43,1348.54,54414.41,85930.32,69,Female,502,1,59050.16
9415,30133.29,2624.23,52143.52,61156.88,65,Non-Binary,585,0,48228.35
9416,33630.17,1203.77,14596.58,74847.58,20,Female,595,5,46426.3
9417,13272.6,1510.49,112497.28,99856.04,34,Male,537,2,89543.16
9418,34511.4,2193.91,70408.23,82893.81,21,Male,670,1,87880.81
9419,22831.16,1563.91,53974.02,52210.42,60,Non-Binary,668,0,58973.07
9420,41180.84,1831.16,102324.23,94989.47,45,Male,784,4,99439.15
9421,4108.46,2282.76,106673.73,73931.07,73,Female,660,4,95974.43
9422,34959.4,1990.29,76173.97,96475.99,56,Female,783,4,113448.45
9423,1113.06,2592.72,40972.15,62144.97,34,Female,774,0,157795.28
9424,13118.56,1545.96,66756.56,61415.93,24,Male,611,0,81930.26
9425,11807.26,2436.75,48843.98,113052.68,54,Male,702,3,155402.68
9426,62358.08,1927.95,37077.06,128228.91,75,Male,399,4,24899.36
9427,6773.13,1947.39,22978.13,48819.41,80,Non-Binary,779,4,76899.08
9428,15057.79,2255.51,61577.78,92221.36,21,Female,741,4,129929.7
9429,11163.93,1833.43,49814.17,70194.58,62,Non-Binary,524,3,50487.44
9430,15457.81,2142.42,68362.05,107303.65,39,Non-Binary,684,1,173138.03
9431,10528.11,1913.83,58141.78,73512.59,20,Male,750,4,108219.03
9432,4344.98,1897.53,39505.11,52523.35,21,Non-Binary,670,3,68063.01
9433,12147.7,2140.49,59742.49,55885.87,53,Male,665,1,78371.24
9434,26427.49,2660.17,32093.34,60466.99,22,Female,606,1,51134.17
9435,22119.08,2316.27,61573.1,71073.99,20,Male,477,3,33084.83
9436,10384.17,2613.89,45238.53,52786.56,27,Female,520,1,45794.79
9437,6694.22,795.24,29529.84,71425.13,71,Non-Binary,498,5,48936.64
9438,24574.29,2502.31,155221.21,79009.67,40,Male,777,5,99142.24
9439,14548.38,2561.75,63273.13,68358.8,50,Female,549,1,65776.16
9440,30790.9,2413.27,98930.25,90982.16,53,Non-Binary,541,2,63299.67
9441,39383.31,1696.54,91007.7,119449.1,71,Non-Binary,556,5,78260.99
9442,42592.6,2070.65,0.0,111913.28,62,Male,629,1,111959.81
9443,35863.23,1369.39,95959.58,92262.09,70,Male,607,2,75554.48
9444,39900.13,1727.52,70035.02,95716.22,33,Non-Binary,681,4,81197.79
9445,21838.09,2142.34,50527.26,66380.1,21,Male,560,5,44218.39
9446,23127.27,1740.29,67949.13,57038.14,46,Non-Binary,639,1,56434.53
9447,10368.53,2277.97,225474.39,137738.65,68,Female,470,4,82674.84
9448,8669.99,1569.48,15614.43,57745.78,76,Male,650,2,74952.34
9449,2343.67,1951.81,55329.68,71032.26,31,Male,726,2,127685.91
9450,27635.56,1786.88,11125.25,67257.51,41,Male,637,2,58266.48
9451,471.83,2440.23,105737.04,54843.2,59,Female,648,4,72244.73
9452,20241.31,2609.09,60441.77,63294.46,47,Female,608,5,50630.88
9453,6058.57,1827.79,54625.44,77125.82,27,Female,608,4,83575.18
9454,11434.71,2676.12,97979.28,52329.48,67,Male,742,1,88734.69
9455,509.76,2315.57,26096.65,39012.34,46,Non-Binary,489,5,27784.87
9456,4003.0,1960.7,57314.58,109449.4,51,Female,744,5,178760.47
9457,3021.31,1380.5,42572.45,131468.29,32,Non-Binary,636,4,164785.83
9458,28640.57,1853.01,78385.24,67185.24,70,Female,509,5,30758.99
9459,36876.95,2256.2,139366.68,91689.78,30,Male,490,5,39764.51
9460,8460.66,2805.15,111570.26,112760.61,79,Non-Binary,773,1,242184.66
9461,36014.04,1623.54,25808.0,108522.82,29,Non-Binary,638,5,93576.3
9462,21982.7,1773.84,0.0,86097.04,26,Female,654,2,99039.56
9463,33611.76,1056.3,76987.87,99059.56,57,Male,662,3,90461.23
9464,32769.0,1058.93,48926.05,71248.58,36,Non-Binary,525,0,47225.5
9465,5868.92,1749.55,86809.13,61790.28,69,Male,640,0,103708.88
9466,32829.69,1369.85,39004.6,66610.92,61,Female,538,3,30698.37
9467,33910.36,1975.53,31631.55,98461.39,67,Female,598,2,83940.26
9468,1631.98,3172.51,34318.86,87425.84,54,Male,612,1,131405.02
9469,22476.27,1739.09,16585.83,55902.88,77,Male,736,1,71545.96
9470,28987.3,1967.86,123588.36,81375.87,34,Male,688,3,77611.81
9471,2120.83,1982.15,20804.22,70701.07,29,Non-Binary,850,3,144018.57
9472,21569.19,2657.74,31367.67,72065.65,23,Female,575,2,60596.11
9473,29002.61,2372.21,64303.06,71942.78,37,Non-Binary,626,5,53449.3
9474,26729.01,2046.4,46517.6,108362.39,48,Non-Binary,521,1,88565.06
9475,17721.8,1986.41,105847.47,90215.09,56,Non-Binary,720,2,132860.79
9476,37782.0,2432.93,97042.68,108966.39,20,Female,342,2,13046.22
9477,10378.2,1437.14,39683.39,59976.71,22,Non-Binary,615,3,59653.69
9478,12359.84,2659.91,26376.92,33404.79,22,Male,518,2,20019.84
9479,11418.99,1751.89,4154.6,56647.7,71,Male,742,1,98138.51
9480,33752.58,2341.66,63159.58,70581.2,20,Non-Binary,796,2,79711.56
9481,34148.97,1759.05,75652.59,80872.66,32,Non-Binary,691,1,89684.81
9482,50385.52,1366.98,40615.41,129935.71,30,Male,801,3,152173.02
9483,25136.55,1024.23,29846.74,51171.21,54,Female,665,0,51833.62
9484,33770.18,1692.48,66440.71,85231.49,55,Female,715,5,81543.41
9485,21674.95,1713.95,0.0,107476.81,59,Non-Binary,788,1,205550.54
9486,29824.57,2176.02,56065.56,87587.63,35,Female,618,5,70135.27
9487,44439.85,2235.21,62904.37,90381.27,24,Non-Binary,630,3,57886.81
9488,35189.27,1877.22,65015.73,82383.75,73,Non-Binary,711,2,84641.92
9489,17808.25,1429.5,45754.66,75498.95,67,Non-Binary,336,3,7929.88
9490,23093.66,2117.51,38969.69,47130.3,25,Non-Binary,703,3,36986.59
9491,4941.37,1242.93,97787.82,94302.57,46,Female,773,4,161386.42
9492,16679.98,1598.61,60477.59,93408.01,74,Female,787,0,203818.02
9493,1090.56,3146.87,0.0,57018.79,20,Male,621,4,68547.7
9494,55440.46,2487.01,0.0,128522.36,27,Female,677,2,120227.08
9495,3252.64,2430.27,38027.3,90979.22,41,Non-Binary,588,4,96467.38
9496,13294.62,1764.62,27567.25,40676.1,69,Female,522,0,33156.88
9497,36306.47,1783.56,105470.62,97590.14,25,Non-Binary,491,0,63846.83
9498,22391.44,2382.42,23462.58,48061.98,46,Male,778,0,66931.31
9499,43817.98,948.26,96217.93,93812.92,39,Non-Binary,645,3,65857.59
9500,40365.15,2039.36,76821.87,82005.76,68,Male,559,3,41179.26
9501,282.44,1360.53,14304.43,82492.36,60,Non-Binary,617,2,113718.74
9502,9288.69,2284.77,81585.9,102126.23,27,Female,611,4,110240.47
9503,17018.44,1664.34,60874.36,100056.76,29,Female,750,4,142675.22
9504,31165.34,2578.15,92718.23,77289.94,50,Male,775,2,95604.55
9505,13600.54,1896.12,136542.14,111196.26,62,Male,585,2,121373.74
9506,2779.21,1425.4,14985.94,22692.81,76,Female,690,5,29653.34
9507,1739.96,2569.9,28467.63,87863.41,33,Non-Binary,561,3,85825.95
9508,10791.68,2100.76,0.0,37970.15,66,Non-Binary,571,1,36157.63
9509,3275.08,980.13,72601.21,65088.05,46,Male,558,4,60891.44
9510,11393.94,1721.96,97772.54,155219.56,51,Male,655,1,250648.96
9511,4695.26,1496.94,121353.49,71653.87,38,Male,605,4,77976.42
9512,26304.98,787.39,82040.5,75216.85,43,Female,785,0,129395.05
9513,38531.63,2343.87,43875.51,81305.85,57,Male,758,4,74801.27
9514,11666.74,2764.51,29856.22,100715.97,44,Female,752,0,219547.11
9515,20281.17,2521.92,84307.83,85192.91,72,Female,547,1,78708.72
9516,15302.03,1154.94,121058.68,90488.52,79,Male,660,2,118111.41
9517,33682.12,1960.5,82636.06,83033.97,20,Male,745,4,83853.97
9518,2887.95,1875.33,28332.54,55601.5,53,Male,525,5,45285.78
9519,41005.87,2829.09,71734.15,97685.2,67,Male,748,4,96953.29
9520,19086.94,2080.97,0.0,53441.87,38,Male,664,5,47747.6
9521,16826.15,1682.52,0.0,73360.78,76,Female,663,4,78357.32
9522,35083.58,1409.61,54966.7,92263.28,42,Female,634,1,93754.54
9523,5877.66,1930.72,0.0,70945.73,71,Non-Binary,762,2,131177.4
9524,19580.06,2180.53,15136.79,70140.02,71,Female,607,4,59265.79
9525,23216.84,500.0,34146.66,60612.13,63,Male,694,4,56256.69
9526,25074.64,1477.75,40934.63,59331.0,67,Non-Binary,610,5,40547.57
9527,21531.99,1925.84,78680.18,56179.43,29,Male,750,5,59531.26
9528,42978.71,1946.34,140260.49,90178.95,78,Non-Binary,810,2,105043.05
9529,11984.37,1309.16,39414.89,38606.28,41,Non-Binary,689,5,39541.26
9530,17859.55,1232.26,89268.64,119518.09,40,Male,514,3,83064.39
9531,1954.17,2259.48,34483.39,20000.0,49,Male,654,4,24391.53
9532,50361.17,2393.76,80821.98,109741.02,58,Male,685,1,112228.78
9533,45996.67,2261.09,47794.21,100957.99,41,Male,602,5,63375.92
9534,33980.29,2449.15,79287.7,89457.58,70,Male,622,3,68207.27
9535,10462.12,1530.11,48835.26,54130.0,37,Non-Binary,642,4,57022.56
9536,10622.14,1676.5,91775.7,78453.92,68,Male,612,1,103893.83
9537,8955.53,1880.67,57913.83,90237.85,76,Male,686,4,119795.51
9538,12610.9,3489.2,125553.35,84502.26,18,Non-Binary,608,1,108699.96
9539,44229.53,1602.96,102458.28,98935.87,55,Male,802,3,104857.99
9540,21009.26,2134.36,41768.19,72902.34,24,Non-Binary,542,3,47949.47
9541,4652.98,2519.66,0.0,62834.36,43,Female,820,1,148521.38
9542,5485.83,2135.31,85956.56,68096.93,33,Male,831,2,145075.8
9543,23168.59,2659.64,33627.58,68006.98,80,Female,597,4,50847.12
9544,9370.26,1629.95,25405.53,20000.0,57,Female,537,4,9619.37
9545,652.57,1150.48,15383.2,20000.0,61,Male,590,3,21422.92
9546,7556.17,2034.83,3477.38,20000.0,37,Non-Binary,674,3,17770.33
9547,9232.16,2689.48,94972.56,98289.45,63,Non-Binary,739,4,149276.37
9548,2126.84,1577.13,109599.43,87496.5,26,Male,691,5,127449.18
9549,13014.01,2892.79,85342.49,78603.85,18,Non-Binary,504,2,58387.03
9550,5949.42,1632.4,21561.22,95662.87,54,Non-Binary,628,2,128404.5
9551,37694.68,2251.36,73084.68,76123.65,76,Male,787,2,81666.11
9552,32521.49,2055.39,8554.99,76465.99,69,Female,739,1,94705.31
9553,11628.02,1267.47,59898.68,44478.05,39,Non-Binary,702,4,50422.21
9554,2221.05,1305.55,0.0,62199.9,18,Male,583,3,64809.91
9555,10407.98,1688.58,94430.29,89718.41,55,Non-Binary,710,1,159630.5
9556,22456.01,1381.01,121204.01,98728.89,46,Non-Binary,563,1,98475.52
9557,13995.91,2225.94,67269.62,65822.98,37,Non-Binary,667,5,72624.16
9558,6839.95,1073.34,76374.69,44193.67,63,Male,623,4,46067.52
9559,14837.09,2222.6,35692.9,88814.4,78,Male,700,0,161405.4
9560,29044.47,2139.19,11920.23,100481.97,74,Female,567,5,72827.58
9561,23745.59,2432.53,53593.27,102189.98,58,Non-Binary,642,1,131701.39
9562,17799.34,1893.82,95762.02,134277.54,56,Female,754,1,259598.44
9563,7379.64,2083.16,28232.58,65089.97,52,Female,687,3,85275.05
9564,33821.55,2735.38,34480.21,93862.11,76,Non-Binary,544,2,63927.21
9565,2758.31,1850.73,93824.5,100477.44,53,Male,850,3,205210.23
9566,15054.19,1442.79,91597.89,104421.73,48,Female,641,0,166223.89
9567,18610.27,2689.59,15816.93,49208.7,59,Male,590,5,33881.23
9568,2460.77,1907.3,3741.82,99950.83,74,Male,572,1,130175.85
9569,1898.04,1320.86,43045.2,43643.05,43,Non-Binary,579,0,63528.38
9570,6456.14,1478.04,116263.52,131434.8,34,Female,512,2,115616.67
9571,18284.4,776.72,83223.62,57746.38,18,Non-Binary,755,3,68556.77
9572,23866.89,1434.32,119595.81,82376.31,78,Non-Binary,609,3,69030.82
9573,17135.88,1943.08,63303.92,66799.48,44,Male,754,5,86090.04
9574,12082.08,1256.75,40286.91,54127.98,26,Male,572,3,43666.81
9575,47696.83,1429.1,90914.41,106542.05,30,Female,784,3,108746.79
9576,9479.94,1691.43,6804.5,60598.92,26,Female,459,1,39900.81
9577,4995.04,1773.23,21050.24,90579.45,23,Male,722,1,177299.89
9578,46599.76,3221.28,47077.41,108693.2,39,Non-Binary,753,4,107399.81
9579,6009.27,2903.33,100082.0,82995.24,35,Non-Binary,581,3,82599.02
9580,9990.47,2218.74,43842.21,52005.71,45,Male,790,2,89836.63
9581,32359.01,2995.32,39450.04,72267.72,79,Non-Binary,699,0,86856.84
9582,6459.25,2212.84,47216.22,39068.61,42,Female,617,5,39469.38
9583,20839.56,2504.26,73564.11,54150.22,63,Female,708,4,51892.55
9584,5295.0,1797.72,35922.34,68266.95,37,Non-Binary,514,5,51453.87
9585,24984.41,2272.09,72283.7,58503.07,34,Non-Binary,613,0,57226.22
9586,14667.11,2301.35,0.0,60017.9,59,Female,800,1,111316.18
9587,53752.32,2093.05,0.0,121265.76,65,Male,565,5,68311.77
9588,41707.56,1446.21,38134.9,97685.85,62,Male,784,1,133005.43
9589,39209.61,1317.06,121944.69,111825.53,32,Female,558,5,71533.63
9590,1711.83,1889.71,54598.37,82727.01,44,Male,800,4,154665.38
9591,14619.69,3238.97,44415.18,48752.08,72,Female,711,0,76519.28
9592,6421.58,1048.7,108100.43,88466.68,62,Male,612,3,97738.18
9593,31161.19,1809.99,84531.24,82779.3,73,Non-Binary,598,2,67122.8
9594,9751.99,2555.1,21279.31,64351.01,58,Non-Binary,717,3,86931.81
9595,24003.71,740.4,113735.21,85052.83,28,Male,521,5,51514.6
9596,19232.38,1626.26,0.0,71704.58,54,Female,516,5,43275.48
9597,14868.41,1388.88,43244.5,69938.61,39,Male,613,1,84618.19
9598,22424.77,1946.3,77225.97,65152.19,45,Non-Binary,736,0,101614.39
9599,36824.17,1794.45,170859.41,97151.51,66,Non-Binary,840,1,159923.3
9600,10146.62,2231.03,48433.56,77854.25,71,Male,631,4,85570.3
9601,6749.83,1930.2,31985.04,88998.37,27,Female,627,4,102691.14
9602,21256.47,2064.31,29569.78,49927.89,66,Non-Binary,642,4,37440.22
9603,5403.62,2815.62,37866.34,20000.0,57,Female,747,4,24912.5
9604,4347.66,1980.02,47725.81,75609.51,68,Non-Binary,597,4,80811.0
9605,13624.19,1991.07,57727.14,117183.1,68,Male,474,0,98286.93
9606,39682.37,1746.94,61071.14,88682.02,47,Female,702,4,75210.7
9607,40017.91,2627.06,2430.15,83321.61,80,Non-Binary,467,2,31556.94
9608,29373.86,1366.75,6819.19,103363.4,49,Non-Binary,552,5,71191.66
9609,8177.07,2460.04,105278.24,100107.76,69,Female,717,2,167280.58
9610,17627.12,2667.51,51687.02,82088.16,33,Female,842,1,171513.82
9611,41768.43,1734.95,58025.89,93213.86,67,Non-Binary,501,2,45122.71
9612,31292.32,1128.68,101614.0,99932.95,39,Non-Binary,703,3,105619.69
9613,3931.12,2056.65,51680.03,81359.22,61,Male,640,5,100515.81
9614,473.61,2741.04,100956.52,67740.96,73,Non-Binary,612,5,80133.77
9615,54212.17,1546.41,26298.13,120561.85,36,Non-Binary,541,4,61054.18
9616,9015.48,2192.9,113687.82,69845.62,64,Female,711,3,95459.28
9617,17315.58,2269.8,131722.22,105409.4,55,Non-Binary,383,3,27917.78
9618,8799.51,1686.93,54164.41,62812.64,67,Non-Binary,671,1,98372.9
9619,30120.71,1938.38,51163.97,91245.92,37,Non-Binary,733,3,101057.19
9620,9021.31,1052.99,117368.36,117099.86,65,Male,786,2,229205.29
9621,7614.95,1666.92,39206.78,109052.77,49,Male,631,1,164827.35
9622,21952.65,2232.04,55263.84,53366.56,63,Male,565,5,31785.58
9623,10952.64,2657.95,104681.42,98694.47,62,Male,719,4,140371.15
9624,40787.1,2032.89,0.0,84032.54,63,Male,646,4,57131.8
9625,12734.73,1463.16,73023.71,110955.23,69,Non-Binary,850,5,206263.29
9626,27622.25,2084.81,0.0,81956.21,51,Male,743,0,131291.42
9627,1651.88,1703.65,21348.2,54432.12,39,Male,470,0,48941.71
9628,41688.07,2536.71,181311.52,104658.96,31,Non-Binary,802,4,120698.79
9629,21083.79,1314.87,24548.75,46290.24,71,Female,763,1,57293.0
9630,32609.91,2153.91,81525.81,66955.97,74,Female,708,3,53505.68
9631,6485.81,1653.54,97463.8,109110.32,55,Male,538,5,93257.75
9632,21062.08,1822.47,63135.75,75150.05,59,Female,561,3,53901.4
9633,44095.79,2257.14,155616.83,98475.2,31,Female,626,5,67688.09
9634,11410.41,1948.34,0.0,38769.97,68,Male,699,5,41681.49
9635,16064.02,2098.06,35219.71,62952.02,19,Male,622,2,65882.26
9636,16420.24,1958.72,115970.4,110832.53,46,Female,593,0,150888.24
9637,4274.07,2394.13,48042.03,86802.78,60,Male,506,3,64912.62
9638,25465.0,2166.53,43286.93,93096.59,37,Male,676,5,97094.76
9639,4633.86,1660.76,25974.48,74601.24,65,Female,789,3,130635.58
9640,4391.48,2518.47,28394.4,75674.18,79,Female,535,0,91371.54
9641,41065.14,1876.83,125215.77,99338.54,74,Female,466,3,36935.0
9642,11639.41,1427.44,67014.33,85585.56,35,Non-Binary,757,2,147462.34
9643,8515.49,1758.28,85828.41,66231.7,58,Male,748,5,98726.42
9644,29907.2,2277.58,95695.55,71473.0,62,Female,677,3,59832.68
